customer_id,customer_first_name,customer_last_name,customer_revenue
9751,Brenda,Pollard,959.91
10079,Daniel,Suarez,959.9
11600,Jean,Finley,959.9
11657,Michelle,Smith,959.9
3411,Mary,Lester,959.9
3640,Mary,Serrano,959.9
4069,Steven,Smith,959.9
9863,Teresa,Smith,959.9
10574,Phillip,Gonzalez,959.89
5009,Aaron,Smith,959.89
7563,Elizabeth,Moody,959.89
8439,Mary,Smith,959.89
8619,Jack,Smith,959.89
9329,Eugene,Powell,959.89
9698,Mary,Lee,959.89
12410,Bryan,Smith,959.88
273,Benjamin,Smith,959.88
3578,Christian,Cameron,959.88
7041,Nancy,Smith,959.88
7383,Catherine,Washington,959.88
7999,Michael,Long,959.88
8785,Mary,Arellano,959.88
12354,Brenda,Wells,959.87
1450,Russell,Cameron,959.87
3722,Russell,Smith,959.87
8746,Charles,Stout,959.87
10689,Mary,Smith,959.86
3656,Willie,Smith,959.86
6215,Mary,Rush,959.86
1078,Nancy,Smith,959.85
11785,Stephanie,Beasley,959.85
6387,John,Jacobs,959.84
7463,Mary,Smith,959.84
763,Michael,Carpenter,959.83
3311,Ryan,Shelton,959.82
5266,Adam,Pratt,959.82
4985,Deborah,Miller,959.81
11076,Robert,Leonard,959.8
4366,Shirley,Riley,959.8
10994,Michael,Evans,959.79
2296,Robert,Smith,959.79
11626,Debra,Bradshaw,959.77
4590,Michael,Raymond,959.77
11067,Anthony,Zimmerman,959.76
1905,Mary,Hart,959.75
7821,Willie,Smith,957.88
7075,Frank,Smith,957.82
10714,Samuel,Smith,955.94
869,Mary,Smith,955.93
4855,Tyler,Key,955.82
547,Kathleen,Contreras,954.95
2369,Deborah,Reid,954.88
755,Mary,Mayo,954.88
11463,Mary,Smith,954.87
5338,Amber,Smith,954.87
6726,Edward,Ryan,954.87
10546,Mary,Taylor,954.86
9472,Thomas,Jimenez,954.85
3465,Mary,Gardner,954.84
7977,Frank,Lopez,954.84
3168,Mary,Smith,954.83
6438,Peter,Smith,954.76
2877,Mary,Ramirez,953.91
5977,Amanda,Shaffer,951.94
8004,Mary,Smith,951.88
7135,Benjamin,Davenport,950.94
11389,Eugene,Smith,949.96
2491,Mark,Smith,949.96
4250,Sharon,Smith,949.96
5894,Lauren,Smith,949.96
8234,Kevin,Smith,949.96
9534,Christopher,Smith,949.96
1199,Mary,Smith,949.95
1411,David,Sandoval,949.95
3058,Amy,Davenport,949.95
6845,Mary,Smith,949.95
7255,Joe,Richardson,949.95
12337,Mary,Davis,949.94
1440,Kathleen,Watson,949.94
11367,Mary,Smith,949.93
2305,Donna,Smith,949.93
2664,Edward,Klein,949.93
3037,Christopher,Smith,949.93
3109,Jack,James,949.93
3815,Mary,Sloan,949.93
4475,Bobby,Davis,949.93
4795,Mary,Smith,949.93
6251,Mary,Guerra,949.93
7083,Mary,Shannon,949.93
8896,James,Dunn,949.93
9229,Mary,Hernandez,949.93
9259,Thomas,Roman,949.93
9907,Steven,Kaiser,949.93
10157,Mary,Todd,949.92
1424,James,Smith,949.92
1834,Jane,Nichols,949.92
234,Mary,Giles,949.92
2500,Michael,Alvarez,949.92
265,Michelle,Solis,949.92
3684,Patrick,Smith,949.92
8910,Mary,Smith,949.92
9998,David,Conrad,949.92
10663,Nathan,Rodriguez,949.91
1611,Jennifer,Smith,949.91
3028,Ashley,Walton,949.91
523,Christopher,Johnson,949.91
5880,Jennifer,Kerr,949.91
7811,Mary,White,949.91
8577,Mary,Smith,949.91
12048,Richard,Smith,949.9
1419,Mary,Black,949.9
507,Steven,Smith,949.9
7272,Benjamin,Hurst,949.9
7397,Dorothy,Smith,949.9
9650,Mary,Douglas,949.9
2163,Nicholas,Wright,949.89
3065,Amy,Cummings,949.89
3881,Patricia,Wilson,949.89
4020,Angela,Smith,949.89
524,Catherine,Cox,949.89
5784,Matthew,Wolfe,949.89
7695,Mary,Brown,949.89
9570,William,Sampson,949.89
10176,Katherine,Smith,949.88
10283,Brian,Myers,949.88
6433,Mary,Smith,949.88
9487,Sandra,Ray,949.88
10525,Mary,Lopez,949.87
10800,Mary,Dunn,949.87
1565,Denise,Smith,949.87
2781,Jean,Morton,949.87
2864,Mary,Kelly,949.87
3261,Wayne,Adams,949.87
3479,Mary,Vang,949.87
5855,Daniel,Young,949.87
1218,Elizabeth,Smith,949.86
3247,Mary,Pierce,949.86
3725,Mary,Rose,949.86
4928,Mary,Adams,949.86
7957,Christopher,Smith,949.86
8765,Gary,Smith,949.86
895,Dorothy,Villegas,949.86
9144,Mary,Carroll,949.86
9386,Angela,Smith,949.86
10374,Barbara,Smith,949.85
10531,Jennifer,Palmer,949.85
9429,George,Terrell,949.85
10128,Amber,Smith,949.84
12378,Sara,Smith,949.84
1352,William,Strickland,949.84
5269,Mary,Smith,949.84
5609,Michael,Bailey,949.84
8264,Robert,Ryan,949.84
8739,Eugene,Perry,949.84
9435,Mary,Garcia,949.84
3231,Melissa,Valdez,949.83
1893,Mary,Wilson,949.82
7796,Jason,Collins,949.82
11680,Emma,Smith,949.81
8737,Mary,Smith,949.81
9511,Joshua,Brady,949.81
6842,Carol,Reese,949.8
8661,James,Stafford,949.8
11372,Mary,Clark,949.79
2077,Ann,Smith,949.78
3688,Judy,Smith,949.77
2374,Scott,Rosario,947.93
4682,Marilyn,Morales,947.9
2770,Brittany,Sheppard,946.86
3293,Mary,Barker,945.91
5818,Brandon,Smith,945.9
10126,Mary,Lee,945.89
10860,Mary,Johnson,945.88
9585,Frances,Smith,945.84
8159,Rebecca,Smith,944.91
4314,Catherine,Curry,944.88
11624,Rachel,Smith,944.85
6195,William,Smith,944.85
6196,Jennifer,Stewart,944.84
5058,Mary,Salinas,943.88
7437,Mary,Morrison,943.86
8759,Terry,Hodges,943.86
9968,Brandon,Smith,941.94
4781,Janet,Smith,941.89
11169,Kyle,Thomas,941.88
6130,Donald,Rodriguez,940.82
12403,Richard,Ferguson,939.96
1425,Christina,Harvey,939.95
7888,Elizabeth,Smith,939.95
2734,Louis,Richardson,939.94
6389,Mary,King,939.94
7419,Mary,Wilson,939.94
7509,Mary,Case,939.94
11228,Michael,Trujillo,939.93
4018,Mildred,Smith,939.93
6259,Samantha,Morales,939.93
7876,Emily,Black,939.93
9923,David,Lawrence,939.93
1032,Mary,Jones,939.92
1287,Mary,Davis,939.92
2182,Mary,Cook,939.92
2962,Amy,Smith,939.92
3089,Sean,Bolton,939.92
5730,Mary,Ashley,939.92
7019,Kelly,Turner,939.92
8645,Andrew,Johnston,939.92
9221,Eric,Smith,939.92
1546,Nicole,Carpenter,939.91
2837,Michael,Wilson,939.91
4215,Mary,Phillips,939.91
2707,Mary,Smith,939.9
4058,Mary,Smith,939.9
8858,Mary,Smith,939.9
10172,Mary,Pugh,939.89
11699,Mary,Atkinson,939.89
1414,Rebecca,Smith,939.89
4426,Mary,Smith,939.89
4571,Catherine,Roman,939.89
6914,Mary,Smith,939.89
7568,Justin,Proctor,939.89
11829,Steven,Smith,939.87
4221,Robert,Smith,939.87
4559,Margaret,Mcdaniel,939.87
8395,Theresa,Smith,939.87
251,Kelly,Adams,939.86
2523,Emily,Smith,939.86
6924,Mary,Guerra,939.86
7711,Mary,Powell,939.86
82,Jonathan,Cook,939.86
9076,Mary,Pope,939.86
9722,Carolyn,Anderson,939.86
9843,Brandon,Ruiz,939.86
7580,Joseph,Porter,939.85
1239,Nicholas,Smith,939.84
2341,Mary,Smith,939.84
3623,Scott,Smith,939.84
1781,Mary,Raymond,939.83
10484,Gregory,Carroll,939.82
2776,James,Meadows,939.82
589,Mary,Reynolds,939.82
9660,Mary,Freeman,939.82
9993,Mary,Scott,939.82
10736,Mary,Smith,939.8
2616,Scott,Humphrey,939.8
584,Tyler,Berger,939.8
9770,Teresa,Smith,939.8
11859,William,Landry,939.77
101,Mary,Briggs,939.75
11298,Anthony,Best,939.75
3376,Rose,Cannon,937.88
4122,Mary,Smith,935.88
5748,Shawn,Mann,935.87
8291,Mary,Roman,935.87
5521,Mary,Williamson,935.84
5804,Mary,Burns,934.95
4062,Eugene,Smith,934.93
3758,Scott,Smith,934.89
4115,Bobby,Mcgee,934.89
1500,Carol,Wilcox,934.87
379,David,Briggs,934.84
5314,Karen,Smith,934.78
7713,Mary,Cruz,934.77
6641,Debra,Gonzales,934.75
5929,Mary,Shepherd,934.74
2936,Edward,Myers,933.91
3825,Mary,Ward,933.91
6071,Mary,Wu,933.77
5232,Zachary,Gonzales,931.95
8639,Mary,Smith,931.94
4313,Margaret,Reid,931.92
4072,Benjamin,Clark,931.9
6121,Jack,Mosley,931.86
3765,Mary,Smith,929.97
5497,Katherine,Skinner,929.97
2966,Christina,Ewing,929.96
10217,Rose,Smith,929.95
10587,Mary,Smith,929.95
10661,Mary,Cunningham,929.95
10851,Dylan,Stephens,929.95
11114,Mary,Owens,929.95
11636,Patrick,Browning,929.95
1919,Mary,Middleton,929.95
1939,Edward,Garcia,929.95
2639,Patricia,Smith,929.95
3601,Rose,Robertson,929.95
3775,John,Johnson,929.95
4139,Michelle,Cross,929.95
6173,Amanda,Lewis,929.95
8899,Cynthia,Brown,929.95
9686,Ruth,Kramer,929.95
9846,Michelle,Horn,929.95
10435,Mary,Jackson,929.94
11229,Diane,Smith,929.94
5089,James,Holloway,929.94
5710,Mary,Garcia,929.94
5833,Jessica,Smith,929.94
8444,Katherine,Rogers,929.94
9551,Mary,Ibarra,929.94
11165,John,Smith,929.93
4513,Mary,Robinson,929.93
4740,Willie,Wolfe,929.93
7569,Mary,Smith,929.93
8474,Anna,Bennett,929.93
9210,Martha,Daniels,929.93
9498,Mary,Smith,929.93
10171,Kevin,Smith,929.92
11011,Mary,Mullins,929.92
11220,Jeffrey,Reed,929.92
1129,Charles,Smith,929.92
12102,Johnny,Marks,929.92
1329,Mary,Gardner,929.92
1397,Dorothy,Carter,929.92
8059,Mary,Smith,929.92
10382,Mary,Romero,929.91
11202,Mary,Frederick,929.91
11394,Vincent,Smith,929.91
12132,Mary,Larson,929.91
2836,Mary,Smith,929.91
3697,Mary,Hobbs,929.91
4240,Kenneth,Collins,929.91
5005,Mary,Smith,929.91
6508,Philip,Smith,929.91
7111,Sarah,Smith,929.91
9448,David,Nichols,929.91
10606,Mary,Smith,929.9
10909,Paul,Bond,929.9
11963,Mary,Wood,929.9
12412,Cynthia,Gilmore,929.9
3387,Grace,Lin,929.9
6381,George,Smith,929.9
6809,Justin,Noble,929.9
10403,Mary,Noble,929.89
1104,Linda,Morales,929.89
12206,Mary,Jackson,929.89
1435,Mary,Wright,929.89
1646,Kenneth,Myers,929.89
4042,Marilyn,Smith,929.89
4958,Mary,Smith,929.89
5363,Mary,Smith,929.89
6374,Rebecca,Briggs,929.89
643,Tammy,Boyd,929.89
10154,Madison,Diaz,929.88
10692,Sharon,Smith,929.88
11669,Mary,Murray,929.88
315,Danielle,Hampton,929.88
3217,Mary,Smith,929.88
3425,Andrea,Smith,929.88
5345,Mary,Martinez,929.88
5479,Mary,Smith,929.88
6206,Mary,Patton,929.88
6301,Mary,Weaver,929.88
9799,Olivia,Smith,929.88
99,Betty,Munoz,929.88
10926,Mary,Smith,929.87
2538,Kelly,Williams,929.87
4002,Mary,Smith,929.87
4467,Howard,Smith,929.87
5636,Hannah,Smith,929.87
6702,Christina,Mckinney,929.87
6769,Katherine,Riley,929.87
9406,Mary,Jones,929.87
9477,Lawrence,Smith,929.87
11371,Sarah,Smith,929.86
3408,Catherine,Ryan,929.86
7237,Olivia,Gregory,929.86
9544,Hannah,Long,929.86
3288,Stephanie,Smith,929.85
3818,Victoria,Stout,929.85
4359,Nathan,Smith,929.85
4387,Mary,Smith,929.85
7963,Mary,Fisher,929.85
8933,Jason,Smith,929.85
10918,James,Smith,929.84
11783,Maria,Smith,929.84
2340,Margaret,Cooley,929.84
2446,Paul,Hamilton,929.84
2764,Mary,Ross,929.84
7448,Lauren,Smith,929.84
8140,Mary,Green,929.84
9611,Mary,Carrillo,929.84
10732,Melissa,Robertson,929.83
6668,Maria,Carlson,929.83
7720,Lisa,Ramirez,929.83
619,Matthew,Sutton,929.82
2967,Mary,Smith,929.81
6684,Mary,Strong,929.81
6944,Kyle,Robertson,929.81
2782,Bruce,Smith,929.8
6328,Austin,Walters,929.79
3873,Stephanie,Hunter,929.74
7247,Mary,Smith,927.88
11046,Scott,Davidson,927.82
7104,Mary,Rangel,925.92
9308,Deborah,Smith,925.82
2289,Kathy,Smith,924.94
9262,Mary,Conway,924.93
11015,Mary,Martinez,924.92
10290,Jacob,Hinton,924.9
6126,Mary,Smith,924.9
10259,Mary,Valenzuela,924.89
11024,Philip,Hall,924.89
2084,Edward,Wolfe,924.87
1256,Rebecca,Smith,924.85
8527,Steven,Rivera,924.84
9673,Mary,Blair,924.83
1175,Mary,Gray,923.93
6640,Patricia,Gonzalez,923.87
6075,Mary,Smith,923.82
6444,John,Smith,923.82
10536,Michelle,Massey,921.93
6683,Zachary,Reyes,921.92
7241,Virginia,Burns,921.9
11781,Paul,Case,921.86
954,Brandon,Fitzgerald,921.84
11039,Mary,Torres,919.97
1776,Mary,Howard,919.97
2203,Evelyn,Davenport,919.96
2578,Mary,Blake,919.95
4436,Janice,Smith,919.95
2036,Deborah,Smith,919.94
32,Alice,Smith,919.94
6045,Mary,Christensen,919.94
6978,Mary,Whitaker,919.94
8840,Jane,Delacruz,919.94
9088,Mary,Guzman,919.94
10376,Mary,Davidson,919.93
10410,Randy,Smith,919.93
2857,Eric,Smith,919.93
7665,Mary,Barrett,919.93
8582,Edward,Smith,919.93
10004,Kimberly,Smith,919.92
3829,Mary,Klein,919.92
11557,Mary,Smith,919.91
5882,Mary,Ruiz,919.91
8440,Gloria,Sandoval,919.91
8873,Joshua,Hopkins,919.91
9306,Scott,Flynn,919.91
11715,Mary,Smith,919.9
12139,Brian,Walton,919.9
12171,Joyce,Malone,919.9
2575,Mary,Carroll,919.9
3874,Mary,Pham,919.9
6036,Barbara,Smith,919.9
6735,Barbara,Martin,919.9
9869,Mary,Smith,919.9
10815,Dennis,Smith,919.89
1921,Larry,Smith,919.89
3100,Mary,Smith,919.89
4551,Jonathan,Blackwell,919.89
5209,Mary,Smith,919.89
6763,William,Salas,919.89
9137,Mary,Smith,919.89
1108,Walter,Rollins,919.88
12179,Keith,Smith,919.88
7752,Jonathan,Franklin,919.88
106,Lauren,Freeman,919.87
3177,Mary,Nguyen,919.87
865,Mary,Smith,919.87
11702,Tiffany,Jimenez,919.86
11970,Matthew,Caldwell,919.86
12006,Anna,Sharp,919.86
447,Mary,Nelson,919.86
8127,Rose,Anderson,919.86
9976,Jeffrey,Smith,919.86
10741,Gary,Stuart,919.85
2652,Martha,Santiago,919.85
5525,Kevin,Smith,919.85
2055,Mary,Smith,919.84
688,Kathy,Gross,919.84
2496,Mary,Smith,919.83
4711,Ryan,Smith,919.83
2909,Sarah,Snyder,919.82
4848,Jennifer,Morgan,919.82
7102,David,Bradley,919.81
12402,Mary,Hunt,919.8
719,Mary,Hughes,919.8
1066,Virginia,Clark,919.77
3395,Mark,Matthews,919.77
1628,Benjamin,Smith,918.85
1539,Sarah,Chase,917.97
2738,Amber,Holmes,917.9
4124,Jerry,Larsen,916.89
1042,Frances,Townsend,915.87
12040,Thomas,Moore,915.81
9532,Ann,Smith,914.94
9356,Nancy,Johnson,914.93
6759,Matthew,Smith,914.92
5223,Mary,Smith,914.89
8355,Jonathan,Parker,914.88
10113,Frances,Ward,914.87
196,Thomas,Watson,914.84
6870,Jessica,Owens,909.96
1197,Michael,Smith,909.95
10247,Mary,Smith,909.94
6079,Bruce,Perkins,909.94
738,Mary,Wood,909.94
1404,Jean,Gonzalez,909.93
3017,Frank,Thompson,909.93
5601,Deborah,Roberts,909.93
6962,Jerry,Sandoval,909.93
11927,Mary,Harris,909.92
12232,Mary,Moore,909.92
1778,Mary,Bishop,909.92
4360,Mary,Romero,909.92
4869,Mary,Smith,909.92
676,Robert,Smith,909.92
7351,Mary,Mosley,909.92
3914,Mary,Acosta,909.91
8011,Mary,Hill,909.91
2227,Mary,Smith,909.9
397,Mary,Delgado,909.9
7029,Christina,Moreno,909.9
2592,Kyle,Edwards,909.89
3182,Frances,Smith,909.89
3935,Harold,Hayes,909.89
4342,David,Hartman,909.89
5202,Mary,Smith,909.89
5754,Carol,Smith,909.89
621,Mary,Shannon,909.89
11428,Raymond,Santana,909.88
2243,George,Mayer,909.88
6690,Mary,Gilbert,909.88
6738,Mary,Taylor,909.88
7400,Benjamin,Smith,909.88
9177,Mary,Nelson,909.88
11697,Jessica,Thomas,909.87
5318,Jessica,Smith,909.87
6874,Jordan,Freeman,909.87
8169,Mary,Soto,909.87
3110,Phillip,Smith,909.86
4346,James,Smith,909.86
7619,Mary,Smith,909.86
11236,Mary,Smith,909.85
3747,Mary,Lloyd,909.85
4030,Angela,Smith,909.85
7416,Lisa,Rivera,909.85
5625,Thomas,Smith,909.84
8042,Mary,Smith,909.84
8471,Lauren,Smith,909.84
9091,Mary,Hickman,909.84
3350,Mary,Mercer,909.83
5902,Mary,Jones,909.83
7364,Janet,Smith,909.83
7436,Megan,Taylor,909.83
2147,Joyce,Smith,909.82
8405,Stephen,Cummings,909.82
8816,Judith,Shepard,909.8
12079,Donna,Smith,909.79
6624,Mary,Todd,909.79
7062,Jack,Hines,907.91
7996,Mary,Lindsey,907.85
8586,Mary,Arnold,905.88
11635,Mary,Smith,905.84
4384,Marie,Park,904.92
7431,Mary,Fry,904.92
9837,Marilyn,Short,904.89
8603,Frances,Smith,904.88
6423,Dylan,Smith,904.82
8850,Crystal,Smith,904.81
12350,Henry,Jacobs,903.85
45,Mary,Nunez,903.78
3492,Mary,Smith,903.77
8536,Anthony,Smith,902.77
7883,Deborah,Park,901.92
1048,Frances,Terrell,901.81
10713,Mary,Prince,901.78
4236,Sandra,Monroe,899.97
3854,Mary,Gilbert,899.96
6777,Denise,Osborne,899.96
7466,Mary,Warren,899.96
8054,Andrea,Smith,899.96
9486,Mary,Smith,899.96
9902,James,Gilmore,899.96
10795,William,Smith,899.95
11712,Edward,Smith,899.95
12011,Olivia,Ortiz,899.95
462,Sean,Skinner,899.95
4748,Mary,Smith,899.95
6681,Mary,Morton,899.95
9867,Mary,Andrews,899.95
10504,Mary,Hill,899.94
2138,Larry,Smith,899.94
2276,Mary,Williams,899.94
2709,Mary,Smith,899.94
3819,Mary,Smith,899.94
4996,Christine,Zimmerman,899.94
9232,Robert,King,899.94
11549,Mary,Smith,899.93
12323,Steven,Smith,899.93
2544,Mary,Smith,899.93
3357,Mary,Smith,899.93
4183,Kathleen,Glover,899.93
4244,Mark,Hooper,899.93
4365,Mary,Young,899.93
6502,Linda,Trujillo,899.93
6667,Mary,Smith,899.93
6705,Mary,Smith,899.93
7885,Mary,Shepherd,899.93
7931,Mary,Mcdaniel,899.93
8104,Johnny,Smith,899.93
8502,Mary,Eaton,899.93
10005,Zachary,Day,899.92
11043,John,Watson,899.92
3103,Mary,Wilkins,899.92
4142,Matthew,Roth,899.92
4598,Gloria,Castro,899.92
5348,Mary,Wilson,899.92
5750,Willie,Brown,899.92
5786,Brian,Smith,899.92
6107,Mary,Schmidt,899.92
6450,Mary,Smith,899.92
6984,John,Ewing,899.92
7002,Anna,Smith,899.92
7704,John,Smith,899.92
7921,James,Glass,899.92
8372,Jessica,Wilkinson,899.92
9739,Sara,Rich,899.92
11526,Dorothy,Crawford,899.91
11618,Tammy,Smith,899.91
3497,Mary,Smith,899.91
4073,Mary,Smith,899.91
5670,Rachel,Bailey,899.91
5745,Mary,Rodriguez,899.91
681,Mary,Sutton,899.91
6818,Angela,Daniel,899.91
7219,Theresa,Smith,899.91
893,Dennis,Mcbride,899.91
9527,Anna,Smith,899.91
10740,Mary,Garner,899.9
1152,Maria,Smith,899.9
11613,Diane,Taylor,899.9
11868,Mary,Mullins,899.9
1857,Mary,Smith,899.9
3970,Mary,Rodgers,899.9
6425,Ruth,Smith,899.9
7323,Sarah,Neal,899.9
1212,William,Spears,899.89
12237,Mary,Holmes,899.89
5608,James,Smith,899.89
6117,Gloria,Smith,899.89
7804,Mary,Bennett,899.89
10064,Mary,Wood,899.88
2551,Mary,Gordon,899.88
3299,Laura,Smith,899.88
4706,Mary,Neal,899.88
4852,Joshua,Smith,899.88
615,Mary,Smith,899.88
8565,Mary,Smith,899.88
12147,Kathleen,Smith,899.87
5438,Mary,Smith,899.87
7660,Mary,Smith,899.87
842,Patrick,Murphy,899.87
8595,Elizabeth,Smith,899.87
5588,Jane,Hopkins,899.86
6017,Juan,Wells,899.86
9344,Kelly,Smith,899.86
12105,Tammy,Hahn,899.85
5133,Grace,Olson,899.85
5953,Mary,Sparks,899.85
7625,Frances,Smith,899.85
7746,Howard,Smith,899.85
9265,Margaret,Fischer,899.85
9719,John,Smith,899.85
995,Helen,Hinton,899.85
3260,Matthew,Smith,899.84
4275,Sandra,Allen,899.84
5305,Kathleen,Bailey,899.84
12208,Mary,Simmons,899.82
5096,Mary,Smith,899.81
9005,Thomas,Martin,899.78
11744,Mary,Hunter,897.92
8175,Mary,Smith,897.91
7870,Mary,Reilly,895.95
2636,Christian,Smith,895.86
4106,Angela,Fisher,895.84
6306,Donna,Browning,894.95
8210,Mary,Glenn,894.93
1584,Mary,Hickman,894.92
10852,Mary,Haynes,894.91
11317,Ethan,Smith,894.89
3664,Mary,Smith,894.89
1736,Grace,Smith,894.88
6053,David,Smith,894.86
7519,Eric,Harrell,894.86
3522,Adam,Smith,893.94
5432,Denise,Smith,893.94
11326,Keith,Lowe,893.91
8044,Richard,Smith,893.8
4203,Eric,Nolan,892.96
12038,Patricia,Smith,892.85
1420,Elizabeth,Smith,891.86
10202,Mary,Wagner,889.95
3703,Christine,Reynolds,889.95
5690,Mary,Smith,889.94
4023,Phillip,Smith,889.93
741,Johnny,Medina,889.93
8545,Emily,Bryant,889.93
2034,Ruth,Smith,889.92
4448,Joseph,Cisneros,889.92
6765,Brittany,Ryan,889.92
6871,Gregory,Bowman,889.92
7084,Jennifer,Smith,889.92
1193,Mary,Smith,889.91
6422,Jonathan,Richmond,889.91
8146,Carolyn,Jennings,889.91
4304,Joe,Martinez,889.9
5419,Jennifer,Smith,889.9
6834,Mary,Smith,889.9
4632,Brandon,Baldwin,889.89
7256,Mary,Cross,889.89
8030,Mary,Johnston,889.89
10337,Edward,Smith,889.88
2888,Lauren,Ibarra,889.88
3521,Joyce,Callahan,889.88
5868,Mary,Baxter,889.88
9499,Joshua,Brown,889.88
3746,Walter,Moore,889.87
5749,Mary,Smith,889.87
11092,Mary,Mills,889.86
5281,James,Smith,889.86
7845,Walter,Marshall,889.86
8096,Mary,Miller,889.86
8199,William,Smith,889.85
9004,Mary,Smith,889.85
9212,Mary,Smith,889.85
11403,Mary,Smith,889.84
11487,Cheryl,Evans,889.84
1332,Carolyn,Gonzalez,889.84
3236,Mary,Smith,889.84
6034,Cheryl,Smith,889.84
6232,Janet,Webb,889.84
1380,Mary,Smith,889.83
348,Mary,Smith,889.83
9240,Janice,Brown,889.83
3908,Alexander,Smith,889.8
10518,Jesse,Dawson,889.76
10304,Mary,Watson,887.84
8983,Mary,Smith,885.92
9918,Alice,Smith,885.87
4971,Mary,Hogan,884.91
6575,Sarah,Sullivan,884.91
10655,Larry,Bass,884.9
693,Mary,King,884.9
7828,Mary,Baldwin,884.9
3485,Mary,Smith,884.87
5695,Jeffrey,Smith,884.86
10620,Mary,Smith,884.73
10609,Mary,Smith,883.91
495,Marilyn,Smith,883.9
8479,William,Smith,883.87
3443,James,Smith,881.9
3404,Billy,Thompson,881.83
5566,Theresa,Smith,881.78
8458,Carol,Smith,879.98
10980,Victoria,Bowen,879.97
8407,Mary,Pittman,879.97
11290,Catherine,Smith,879.96
1488,Mary,Hubbard,879.95
3132,Mary,Gutierrez,879.95
3790,Alan,Estes,879.95
6138,Theresa,Khan,879.95
8433,Sharon,Short,879.95
9330,Mary,Conley,879.95
9884,Maria,Dorsey,879.95
1797,Carolyn,Smith,879.94
1971,Richard,Stokes,879.94
2710,Katherine,Brown,879.94
5160,Steven,White,879.94
5503,Tiffany,Smith,879.94
7614,Paul,Martin,879.94
9130,Lori,Francis,879.94
9941,Mary,Smith,879.94
10598,Jason,Smith,879.93
10775,Mary,Woodard,879.93
1354,Mary,Smith,879.93
2539,Mary,York,879.93
4942,David,Gill,879.93
5781,Jack,Stanley,879.93
6895,Mary,Hebert,879.93
772,Mary,Watson,879.93
8068,Larry,Smith,879.93
9460,Patrick,Smith,879.93
10120,Mary,Oneill,879.92
11336,Lauren,Thompson,879.92
5789,Katherine,Smith,879.92
6020,Mary,Smith,879.92
7101,Mary,Smith,879.92
8663,Mary,Kim,879.92
8826,Donna,Smith,879.92
10301,Jeremy,Smith,879.91
12381,Mary,Olsen,879.91
3289,Mary,Adkins,879.91
3383,Jose,Casey,879.91
3536,Mary,Tanner,879.91
4603,Emily,Coleman,879.91
5626,Frank,Morgan,879.91
7420,Sharon,Moore,879.91
8240,James,Mack,879.91
9604,Nathan,Kane,879.91
11581,Mary,Ramsey,879.9
2006,Richard,Jordan,879.9
2343,Mary,Smith,879.9
3381,Lisa,Smith,879.9
5079,Gregory,Cameron,879.9
5785,Mary,Frost,879.9
6801,Douglas,Smith,879.9
7402,Joseph,Frye,879.9
10370,Mary,Mcintosh,879.89
3474,Jack,Hatfield,879.89
4823,Diana,Thomas,879.89
7140,Samantha,Anderson,879.89
7336,Rose,Lyons,879.89
9057,Randy,Brown,879.89
9155,Evelyn,Smith,879.89
9438,Mary,Dawson,879.89
12203,Mary,Miller,879.88
3948,George,Smith,879.88
5611,Michael,Williamson,879.88
6791,Philip,Miles,879.88
9293,Jeremy,Cooper,879.88
974,George,Smith,879.88
2304,Mary,Oconnell,879.87
3508,Randy,Smith,879.87
7669,Richard,Patton,879.87
12346,Mary,Smith,879.86
2123,Mary,Ray,879.86
3859,Mary,Robinson,879.86
4924,Mary,Castillo,879.86
6089,Laura,Blair,879.86
6114,Sandra,Nguyen,879.86
8094,Gregory,Rivas,879.86
10450,Margaret,Smith,879.85
10925,Marie,Abbott,879.85
9224,Mary,Cannon,879.84
9418,Debra,Snow,879.84
12228,Amy,Smith,879.82
3339,Mary,Payne,879.82
4408,Anna,Smith,879.82
5527,Joshua,Smith,879.82
6524,Megan,Brown,879.82
11038,Arthur,Smith,879.81
7984,Mary,Cisneros,879.81
6638,Diane,Burgess,879.8
10415,Melissa,Griffith,879.79
9718,Mary,Clark,879.78
9052,Mary,Odom,879.77
7751,Mary,Smith,877.95
4818,Stephanie,Smith,875.88
8520,Denise,Smith,875.86
5181,Mary,Smith,874.94
1337,Mary,Duncan,874.92
2505,Jessica,Johnson,874.92
6600,Arthur,Smith,874.92
2167,Roger,Williams,874.89
11883,Steven,Miller,874.86
1357,Mary,Smith,874.82
1887,Katherine,Jenkins,874.8
9083,Mary,Frank,874.8
5908,Emily,Smith,874.78
3704,Mary,Smith,873.95
6606,Elizabeth,Smith,871.92
6852,Janet,Moon,871.86
2571,Zachary,Beasley,870.87
9196,Austin,Smith,869.96
10121,Tammy,Smith,869.95
1900,Paul,Mercer,869.95
4638,Donald,Hayes,869.95
6358,Mary,Ortega,869.95
6860,Joseph,Shea,869.95
942,Mary,Smith,869.95
185,Deborah,Smith,869.94
4944,George,Smith,869.94
11601,Crystal,Hayden,869.93
4717,Mary,Sanders,869.93
828,Johnny,Herrera,869.93
8813,Carol,Smith,869.93
10037,Kenneth,Price,869.92
11973,Mary,Alvarez,869.92
3776,Amber,Faulkner,869.92
6223,Carolyn,Stein,869.92
6343,Nicole,Tanner,869.92
8491,Kelly,Smith,869.92
8774,Frances,Smith,869.92
9967,Linda,Herman,869.92
10963,Amber,Smith,869.91
11325,Mary,Smith,869.91
11852,Scott,Smith,869.91
